Text
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 62.5 mA tension: 3175.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 66.25 mA tension :3365.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 66.25 mA tension: 3365.5 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 68.75 mA tension :3492.5 Nm    Sensor 2 Current: 65.0 mA tension: 3302.0 Nm
Sensor 1 current: 67.5 mA tension :3429.0 Nm    Sensor 2 Current: 63.75 mA tension: 3238.5 Nm
